id,bge_text,ticker,company_name,year,field_code,field_name,val,esg_bucket
COP US Equity_2010_ES033,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Amount of Environmental Fines (Code: ES033) = 0.23,COP US Equity,ConocoPhillips,2010,ES033,Amount of Environmental Fines,0.23,ES
COP US Equity_2010_ES036,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Emissions Reduction Initiatives (Code: ES036) = True,COP US Equity,ConocoPhillips,2010,ES036,Emissions Reduction Initiatives,True,ES
COP US Equity_2010_ES041,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Environmental Quality ManagementPolicy (Code: ES041) = False,COP US Equity,ConocoPhillips,2010,ES041,Environmental Quality ManagementPolicy,False,ES
COP US Equity_2010_ES057,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Health and Safety Policy (Code: ES057) = True,COP US Equity,ConocoPhillips,2010,ES057,Health and Safety Policy,True,ES
COP US Equity_2010_ES059,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Human Rights Policy (Code: ES059) = True,COP US Equity,ConocoPhillips,2010,ES059,Human Rights Policy,True,ES
COP US Equity_2010_ES088,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Biodiversity Policy (Code: ES088) = True,COP US Equity,ConocoPhillips,2010,ES088,Biodiversity Policy,True,ES
COP US Equity_2010_ES092,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Lost Time Incident Rate - Employees (Code: ES092) = 0.04,COP US Equity,ConocoPhillips,2010,ES092,Lost Time Incident Rate - Employees,0.04,ES
COP US Equity_2010_ES105,"Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Climate Change Opportunities
  Discussed (Code: ES105) = False",COP US Equity,ConocoPhillips,2010,ES105,"Climate Change Opportunities
  Discussed",False,ES
COP US Equity_2010_ES106,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Risks of Climate Change Discussed (Code: ES106) = True,COP US Equity,ConocoPhillips,2010,ES106,Risks of Climate Change Discussed,True,ES
COP US Equity_2010_ES121,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Total Recordable Incident Rate - Employees (Code: ES121) = 0.12,COP US Equity,ConocoPhillips,2010,ES121,Total Recordable Incident Rate - Employees,0.12,ES
COP US Equity_2010_ES197,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Anti-Bribery Ethics Policy (Code: ES197) = False,COP US Equity,ConocoPhillips,2010,ES197,Anti-Bribery Ethics Policy,False,ES
COP US Equity_2010_ES247,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Water Policy (Code: ES247) = False,COP US Equity,ConocoPhillips,2010,ES247,Water Policy,False,ES
COP US Equity_2010_ES249,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Amount of Hydrocarbon Spills (Code: ES249) = 0.43,COP US Equity,ConocoPhillips,2010,ES249,Amount of Hydrocarbon Spills,0.43,ES
COP US Equity_2010_ES260,"Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Lost Time Incident Rate -
  Contractors (Code: ES260) = 0.07",COP US Equity,ConocoPhillips,2010,ES260,"Lost Time Incident Rate -
  Contractors",0.07,ES
COP US Equity_2010_ES261,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.43,COP US Equity,ConocoPhillips,2010,ES261,Total Recordable Incident Rate - Contractors,0.43,ES
COP US Equity_2010_F0947,"Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 58.63",COP US Equity,ConocoPhillips,2010,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",58.63,ES
COP US Equity_2010_F0949,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 22.93,COP US Equity,ConocoPhillips,2010,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,22.93,ES
COP US Equity_2010_F1284,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Embedded Carbon in Total Reserves (Code: F1284) = 3428.81,COP US Equity,ConocoPhillips,2010,F1284,Embedded Carbon in Total Reserves,3428.81,ES
COP US Equity_2010_SA020,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Freshwater Withdrawals (Code: SA020) = 8864,COP US Equity,ConocoPhillips,2010,SA020,Freshwater Withdrawals,8864,ES
COP US Equity_2010_SA048,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Number of Hydrocarbon Spills (Code: SA048) = 243,COP US Equity,ConocoPhillips,2010,SA048,Number of Hydrocarbon Spills,243,ES
COP US Equity_2010_SA055,"Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Percent Methane of Scope 1
  Emissions (Code: SA055) = 10.24",COP US Equity,ConocoPhillips,2010,SA055,"Percent Methane of Scope 1
  Emissions",10.24,ES
COP US Equity_2010_SA201,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Total Recordable Incident Rate - Workforce (Code: SA201) = 0.32,COP US Equity,ConocoPhillips,2010,SA201,Total Recordable Incident Rate - Workforce,0.32,ES
COP US Equity_2010_SA202,Company: ConocoPhillips (Ticker: COP US Equity) in 2010: Lost Time Incident Rate - Workforce (Code: SA202) = 0.06,COP US Equity,ConocoPhillips,2010,SA202,Lost Time Incident Rate - Workforce,0.06,ES
COP US Equity_2011_ES007,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Nitrogen Oxide Emissions (Code: ES007) = 150.38,COP US Equity,ConocoPhillips,2011,ES007,Nitrogen Oxide Emissions,150.38,ES
COP US Equity_2011_ES009,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: VOC Emissions (Code: ES009) = 133.45,COP US Equity,ConocoPhillips,2011,ES009,VOC Emissions,133.45,ES
COP US Equity_2011_ES018,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Emissions to Water (Code: ES018) = 345,COP US Equity,ConocoPhillips,2011,ES018,Emissions to Water,345,ES
COP US Equity_2011_ES027,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Gas Flaring (Code: ES027) = 793.68,COP US Equity,ConocoPhillips,2011,ES027,Gas Flaring,793.68,ES
COP US Equity_2011_ES033,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Amount of Environmental Fines (Code: ES033) = 0.57,COP US Equity,ConocoPhillips,2011,ES033,Amount of Environmental Fines,0.57,ES
COP US Equity_2011_ES036,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Emissions Reduction Initiatives (Code: ES036) = True,COP US Equity,ConocoPhillips,2011,ES036,Emissions Reduction Initiatives,True,ES
COP US Equity_2011_ES041,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Environmental Quality ManagementPolicy (Code: ES041) = False,COP US Equity,ConocoPhillips,2011,ES041,Environmental Quality ManagementPolicy,False,ES
COP US Equity_2011_ES057,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Health and Safety Policy (Code: ES057) = True,COP US Equity,ConocoPhillips,2011,ES057,Health and Safety Policy,True,ES
COP US Equity_2011_ES059,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Human Rights Policy (Code: ES059) = True,COP US Equity,ConocoPhillips,2011,ES059,Human Rights Policy,True,ES
COP US Equity_2011_ES088,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Biodiversity Policy (Code: ES088) = False,COP US Equity,ConocoPhillips,2011,ES088,Biodiversity Policy,False,ES
COP US Equity_2011_ES092,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Lost Time Incident Rate - Employees (Code: ES092) = 0.02,COP US Equity,ConocoPhillips,2011,ES092,Lost Time Incident Rate - Employees,0.02,ES
COP US Equity_2011_ES105,"Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Climate Change Opportunities
  Discussed (Code: ES105) = False",COP US Equity,ConocoPhillips,2011,ES105,"Climate Change Opportunities
  Discussed",False,ES
COP US Equity_2011_ES106,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Risks of Climate Change Discussed (Code: ES106) = True,COP US Equity,ConocoPhillips,2011,ES106,Risks of Climate Change Discussed,True,ES
COP US Equity_2011_ES121,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Total Recordable Incident Rate - Employees (Code: ES121) = 0.11,COP US Equity,ConocoPhillips,2011,ES121,Total Recordable Incident Rate - Employees,0.11,ES
COP US Equity_2011_ES197,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Anti-Bribery Ethics Policy (Code: ES197) = False,COP US Equity,ConocoPhillips,2011,ES197,Anti-Bribery Ethics Policy,False,ES
COP US Equity_2011_ES247,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Water Policy (Code: ES247) = True,COP US Equity,ConocoPhillips,2011,ES247,Water Policy,True,ES
COP US Equity_2011_ES249,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Amount of Hydrocarbon Spills (Code: ES249) = 0.62,COP US Equity,ConocoPhillips,2011,ES249,Amount of Hydrocarbon Spills,0.62,ES
COP US Equity_2011_ES260,"Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Lost Time Incident Rate -
  Contractors (Code: ES260) = 0.07",COP US Equity,ConocoPhillips,2011,ES260,"Lost Time Incident Rate -
  Contractors",0.07,ES
COP US Equity_2011_ES261,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.41,COP US Equity,ConocoPhillips,2011,ES261,Total Recordable Incident Rate - Contractors,0.41,ES
COP US Equity_2011_F0947,"Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 59.4",COP US Equity,ConocoPhillips,2011,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",59.4,ES
COP US Equity_2011_F0949,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 19.47,COP US Equity,ConocoPhillips,2011,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,19.47,ES
COP US Equity_2011_F1284,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Embedded Carbon in Total Reserves (Code: F1284) = 3474.2,COP US Equity,ConocoPhillips,2011,F1284,Embedded Carbon in Total Reserves,3474.2,ES
COP US Equity_2011_SA020,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Freshwater Withdrawals (Code: SA020) = 11173,COP US Equity,ConocoPhillips,2011,SA020,Freshwater Withdrawals,11173,ES
COP US Equity_2011_SA048,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Number of Hydrocarbon Spills (Code: SA048) = 197,COP US Equity,ConocoPhillips,2011,SA048,Number of Hydrocarbon Spills,197,ES
COP US Equity_2011_SA055,"Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Percent Methane of Scope 1
  Emissions (Code: SA055) = 9.09",COP US Equity,ConocoPhillips,2011,SA055,"Percent Methane of Scope 1
  Emissions",9.09,ES
COP US Equity_2011_SA201,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Total Recordable Incident Rate - Workforce (Code: SA201) = 0.32,COP US Equity,ConocoPhillips,2011,SA201,Total Recordable Incident Rate - Workforce,0.32,ES
COP US Equity_2011_SA202,Company: ConocoPhillips (Ticker: COP US Equity) in 2011: Lost Time Incident Rate - Workforce (Code: SA202) = 0.05,COP US Equity,ConocoPhillips,2011,SA202,Lost Time Incident Rate - Workforce,0.05,ES
COP US Equity_2012_ES007,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Nitrogen Oxide Emissions (Code: ES007) = 107.16,COP US Equity,ConocoPhillips,2012,ES007,Nitrogen Oxide Emissions,107.16,ES
COP US Equity_2012_ES009,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: VOC Emissions (Code: ES009) = 98.04,COP US Equity,ConocoPhillips,2012,ES009,VOC Emissions,98.04,ES
COP US Equity_2012_ES018,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Emissions to Water (Code: ES018) = 0.41,COP US Equity,ConocoPhillips,2012,ES018,Emissions to Water,0.41,ES
COP US Equity_2012_ES027,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Gas Flaring (Code: ES027) = 418.4,COP US Equity,ConocoPhillips,2012,ES027,Gas Flaring,418.4,ES
COP US Equity_2012_ES036,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Emissions Reduction Initiatives (Code: ES036) = True,COP US Equity,ConocoPhillips,2012,ES036,Emissions Reduction Initiatives,True,ES
COP US Equity_2012_ES041,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Environmental Quality ManagementPolicy (Code: ES041) = False,COP US Equity,ConocoPhillips,2012,ES041,Environmental Quality ManagementPolicy,False,ES
COP US Equity_2012_ES057,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Health and Safety Policy (Code: ES057) = True,COP US Equity,ConocoPhillips,2012,ES057,Health and Safety Policy,True,ES
COP US Equity_2012_ES059,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Human Rights Policy (Code: ES059) = True,COP US Equity,ConocoPhillips,2012,ES059,Human Rights Policy,True,ES
COP US Equity_2012_ES088,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Biodiversity Policy (Code: ES088) = True,COP US Equity,ConocoPhillips,2012,ES088,Biodiversity Policy,True,ES
COP US Equity_2012_ES092,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Lost Time Incident Rate - Employees (Code: ES092) = 0.02,COP US Equity,ConocoPhillips,2012,ES092,Lost Time Incident Rate - Employees,0.02,ES
COP US Equity_2012_ES105,"Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Climate Change Opportunities
  Discussed (Code: ES105) = False",COP US Equity,ConocoPhillips,2012,ES105,"Climate Change Opportunities
  Discussed",False,ES
COP US Equity_2012_ES106,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Risks of Climate Change Discussed (Code: ES106) = True,COP US Equity,ConocoPhillips,2012,ES106,Risks of Climate Change Discussed,True,ES
COP US Equity_2012_ES121,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Total Recordable Incident Rate - Employees (Code: ES121) = 0.11,COP US Equity,ConocoPhillips,2012,ES121,Total Recordable Incident Rate - Employees,0.11,ES
COP US Equity_2012_ES197,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Anti-Bribery Ethics Policy (Code: ES197) = False,COP US Equity,ConocoPhillips,2012,ES197,Anti-Bribery Ethics Policy,False,ES
COP US Equity_2012_ES247,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Water Policy (Code: ES247) = True,COP US Equity,ConocoPhillips,2012,ES247,Water Policy,True,ES
COP US Equity_2012_ES249,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Amount of Hydrocarbon Spills (Code: ES249) = 0.35,COP US Equity,ConocoPhillips,2012,ES249,Amount of Hydrocarbon Spills,0.35,ES
COP US Equity_2012_ES260,"Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Lost Time Incident Rate -
  Contractors (Code: ES260) = 0.08",COP US Equity,ConocoPhillips,2012,ES260,"Lost Time Incident Rate -
  Contractors",0.08,ES
COP US Equity_2012_ES261,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.35,COP US Equity,ConocoPhillips,2012,ES261,Total Recordable Incident Rate - Contractors,0.35,ES
COP US Equity_2012_F0947,"Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 24.48",COP US Equity,ConocoPhillips,2012,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",24.48,ES
COP US Equity_2012_F0949,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 9.44,COP US Equity,ConocoPhillips,2012,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,9.44,ES
COP US Equity_2012_F1284,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Embedded Carbon in Total Reserves (Code: F1284) = 3606.49,COP US Equity,ConocoPhillips,2012,F1284,Embedded Carbon in Total Reserves,3606.49,ES
COP US Equity_2012_F1442,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Fatality Rate - Employees (Code: F1442) = 0.06,COP US Equity,ConocoPhillips,2012,F1442,Fatality Rate - Employees,0.06,ES
COP US Equity_2012_SA020,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Freshwater Withdrawals (Code: SA020) = 9748,COP US Equity,ConocoPhillips,2012,SA020,Freshwater Withdrawals,9748,ES
COP US Equity_2012_SA048,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Number of Hydrocarbon Spills (Code: SA048) = 203,COP US Equity,ConocoPhillips,2012,SA048,Number of Hydrocarbon Spills,203,ES
COP US Equity_2012_SA055,"Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Percent Methane of Scope 1
  Emissions (Code: SA055) = 21.63",COP US Equity,ConocoPhillips,2012,SA055,"Percent Methane of Scope 1
  Emissions",21.63,ES
COP US Equity_2012_SA201,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Total Recordable Incident Rate - Workforce (Code: SA201) = 0.29,COP US Equity,ConocoPhillips,2012,SA201,Total Recordable Incident Rate - Workforce,0.29,ES
COP US Equity_2012_SA202,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Lost Time Incident Rate - Workforce (Code: SA202) = 0.07,COP US Equity,ConocoPhillips,2012,SA202,Lost Time Incident Rate - Workforce,0.07,ES
COP US Equity_2012_SA359,Company: ConocoPhillips (Ticker: COP US Equity) in 2012: Amount of Significant Environmental Fines (Code: SA359) = 0.06,COP US Equity,ConocoPhillips,2012,SA359,Amount of Significant Environmental Fines,0.06,ES
COP US Equity_2013_ES007,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Nitrogen Oxide Emissions (Code: ES007) = 99.08,COP US Equity,ConocoPhillips,2013,ES007,Nitrogen Oxide Emissions,99.08,ES
COP US Equity_2013_ES009,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: VOC Emissions (Code: ES009) = 125.95,COP US Equity,ConocoPhillips,2013,ES009,VOC Emissions,125.95,ES
COP US Equity_2013_ES018,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Emissions to Water (Code: ES018) = 0.34,COP US Equity,ConocoPhillips,2013,ES018,Emissions to Water,0.34,ES
COP US Equity_2013_ES027,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Gas Flaring (Code: ES027) = 458.95,COP US Equity,ConocoPhillips,2013,ES027,Gas Flaring,458.95,ES
COP US Equity_2013_ES036,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Emissions Reduction Initiatives (Code: ES036) = True,COP US Equity,ConocoPhillips,2013,ES036,Emissions Reduction Initiatives,True,ES
COP US Equity_2013_ES041,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Environmental Quality ManagementPolicy (Code: ES041) = False,COP US Equity,ConocoPhillips,2013,ES041,Environmental Quality ManagementPolicy,False,ES
COP US Equity_2013_ES057,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Health and Safety Policy (Code: ES057) = True,COP US Equity,ConocoPhillips,2013,ES057,Health and Safety Policy,True,ES
COP US Equity_2013_ES059,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Human Rights Policy (Code: ES059) = True,COP US Equity,ConocoPhillips,2013,ES059,Human Rights Policy,True,ES
COP US Equity_2013_ES088,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Biodiversity Policy (Code: ES088) = True,COP US Equity,ConocoPhillips,2013,ES088,Biodiversity Policy,True,ES
COP US Equity_2013_ES092,Company: ConocoPhillips (Ticker: COP US Equity) in 2013: Lost Time Incident Rate - Employees (Code: ES092) = 0.04,COP US Equity,ConocoPhillips,2013,ES092,Lost Time Incident Rate - Employees,0.04,ES
